Date,dow_d_min_1,dow_d_min_2,dow_d_min_3,dow_d_min_4,dow_d_min_5
2018-01-04,116.36914099999922,122.49023400000078,152.4394530000027,42.09960999999748,57.839843000001565
2018-01-05,142.69140699999843,116.36914099999922,122.49023400000078,152.4394530000027,42.09960999999748
2018-01-08,187.77929700000095,142.69140699999843,116.36914099999922,122.49023400000078,152.4394530000027
2018-01-09,76.58007799999905,187.77929700000095,142.69140699999843,116.36914099999922,122.49023400000078
2018-01-10,131.36914099999922,76.58007799999905,187.77929700000095,142.69140699999843,116.36914099999922
2018-01-11,147.92968800000017,131.36914099999922,76.58007799999905,187.77929700000095,142.69140699999843
2018-01-12,179.2304690000019,147.92968800000017,131.36914099999922,76.58007799999905,187.77929700000095
2018-01-16,177.34961000000112,179.2304690000019,147.92968800000017,131.36914099999922,76.58007799999905
2018-01-17,383.12890699999843,177.34961000000112,179.2304690000019,147.92968800000017,131.36914099999922
2018-01-18,265.42968799999653,383.12890699999843,177.34961000000112,179.2304690000019,147.92968800000017
2018-01-19,206.09960900000078,265.42968799999653,383.12890699999843,177.34961000000112,179.2304690000019
2018-01-22,128.890625,206.09960900000078,265.42968799999653,383.12890699999843,177.34961000000112
2018-01-23,240.58007799999905,128.890625,206.09960900000078,265.42968799999653,383.12890699999843
2018-01-24,102.28906199999983,240.58007799999905,128.890625,206.09960900000078,265.42968799999653
2018-01-25,285.8613280000027,102.28906199999983,240.58007799999905,128.890625,206.09960900000078
2018-01-26,198.52929700000095,285.8613280000027,102.28906199999983,240.58007799999905,128.890625
2018-01-29,191.3613289999994,198.52929700000095,285.8613280000027,102.28906199999983,240.58007799999905
2018-01-30,173.56054700000095,191.3613289999994,198.52929700000095,285.8613280000027,102.28906199999983
2018-01-31,228.57031199999983,173.56054700000095,191.3613289999994,198.52929700000095,285.8613280000027
2018-02-01,287.0488280000027,228.57031199999983,173.56054700000095,191.3613289999994,198.52929700000095
2018-02-02,292.2597659999992,287.0488280000027,228.57031199999983,173.56054700000095,191.3613289999994
2018-02-05,571.1289069999984,292.2597659999992,287.0488280000027,228.57031199999983,173.56054700000095
2018-02-06,1596.6484380000002,571.1289069999984,292.2597659999992,287.0488280000027,228.57031199999983
2018-02-07,1167.4902349999975,1596.6484380000002,571.1289069999984,292.2597659999992,287.0488280000027
2018-02-08,508.5214850000011,1167.4902349999975,1596.6484380000002,571.1289069999984,292.2597659999992
2018-02-09,1054.449219000002,508.5214850000011,1167.4902349999975,1596.6484380000002,571.1289069999984
2018-02-12,1021.8515619999998,1054.449219000002,508.5214850000011,1167.4902349999975,1596.6484380000002
2018-02-13,474.67968700000347,1021.8515619999998,1054.449219000002,508.5214850000011,1167.4902349999975
2018-02-14,284.6914059999981,474.67968700000347,1021.8515619999998,1054.449219000002,508.5214850000011
2018-02-15,435.58984399999827,284.6914059999981,474.67968700000347,1021.8515619999998,1054.449219000002
2018-02-16,394.5292969999973,435.58984399999827,284.6914059999981,474.67968700000347,1021.8515619999998
2018-02-20,283.16015600000173,394.5292969999973,435.58984399999827,284.6914059999981,474.67968700000347
2018-02-21,294.82031300000017,283.16015600000173,394.5292969999973,435.58984399999827,284.6914059999981
2018-02-22,475.0,294.82031300000017,283.16015600000173,394.5292969999973,435.58984399999827
2018-02-23,301.890625,475.0,294.82031300000017,283.16015600000173,394.5292969999973
2018-02-26,285.17968700000347,301.890625,475.0,294.82031300000017,283.16015600000173
2018-02-27,334.2402340000008,285.17968700000347,301.890625,475.0,294.82031300000017
2018-02-28,392.51953100000173,334.2402340000008,285.17968700000347,301.890625,475.0
2018-03-01,553.7304689999983,392.51953100000173,334.2402340000008,285.17968700000347,301.890625
2018-03-02,742.7890619999998,553.7304689999983,392.51953100000173,334.2402340000008,285.17968700000347
2018-03-05,374.70117200000095,742.7890619999998,553.7304689999983,392.51953100000173,334.2402340000008
2018-03-06,573.8496090000008,374.70117200000095,742.7890619999998,553.7304689999983,392.51953100000173
2018-03-07,286.83007799999905,573.8496090000008,374.70117200000095,742.7890619999998,553.7304689999983
2018-03-08,314.56054700000095,286.83007799999905,573.8496090000008,374.70117200000095,742.7890619999998
2018-03-09,247.43945299999905,314.56054700000095,286.83007799999905,573.8496090000008,374.70117200000095
2018-03-12,331.43945299999905,247.43945299999905,314.56054700000095,286.83007799999905,573.8496090000008
2018-03-13,297.1308599999975,331.43945299999905,247.43945299999905,314.56054700000095,286.83007799999905
2018-03-14,428.9003909999992,297.1308599999975,331.43945299999905,247.43945299999905,314.56054700000095
2018-03-15,461.28906300000017,428.9003909999992,297.1308599999975,331.43945299999905,247.43945299999905
2018-03-16,300.58007799999905,461.28906300000017,428.9003909999992,297.1308599999975,331.43945299999905
2018-03-19,173.91015600000173,300.58007799999905,461.28906300000017,428.9003909999992,297.1308599999975
2018-03-20,440.54882799999905,173.91015600000173,300.58007799999905,461.28906300000017,428.9003909999992
2018-03-21,152.96875,440.54882799999905,173.91015600000173,300.58007799999905,461.28906300000017
2018-03-22,322.25,152.96875,440.54882799999905,173.91015600000173,300.58007799999905
2018-03-23,587.2695319999984,322.25,152.96875,440.54882799999905,173.91015600000173
2018-03-26,599.4101559999981,587.2695319999984,322.25,152.96875,440.54882799999905
2018-03-27,491.0800780000027,599.4101559999981,587.2695319999984,322.25,152.96875
2018-03-28,737.4902340000008,491.0800780000027,599.4101559999981,587.2695319999984,322.25
2018-03-29,363.8007809999981,737.4902340000008,491.0800780000027,599.4101559999981,587.2695319999984
2018-04-02,386.16992200000095,363.8007809999981,737.4902340000008,491.0800780000027,599.4101559999981
2018-04-03,779.28125,386.16992200000095,363.8007809999981,737.4902340000008,491.0800780000027
2018-04-04,380.01953100000173,779.28125,386.16992200000095,363.8007809999981,737.4902340000008
2018-04-05,785.8007819999984,380.01953100000173,779.28125,386.16992200000095,363.8007809999981
2018-04-06,308.3496099999975,785.8007819999984,380.01953100000173,779.28125,386.16992200000095
2018-04-09,696.201172000001,308.3496099999975,785.8007819999984,380.01953100000173,779.28125
2018-04-10,418.3496100000011,696.201172000001,308.3496099999975,785.8007819999984,380.01953100000173
2018-04-11,312.4003900000025,418.3496100000011,696.201172000001,308.3496099999975,785.8007819999984
2018-04-12,215.70117200000095,312.4003900000025,418.3496100000011,696.201172000001,308.3496099999975
2018-04-13,289.29882799999905,215.70117200000095,312.4003900000025,418.3496100000011,696.201172000001
2018-04-16,402.7089849999975,289.29882799999905,215.70117200000095,312.4003900000025,418.3496100000011
2018-04-17,195.16015600000173,402.7089849999975,289.29882799999905,215.70117200000095,312.4003900000025
2018-04-18,177.18163999999888,195.16015600000173,402.7089849999975,289.29882799999905,215.70117200000095
2018-04-19,111.4492190000019,177.18163999999888,195.16015600000173,402.7089849999975,289.29882799999905
2018-04-20,205.4511719999973,111.4492190000019,177.18163999999888,195.16015600000173,402.7089849999975
2018-04-23,303.03125,205.4511719999973,111.4492190000019,177.18163999999888,195.16015600000173
2018-04-24,208.35156199999983,303.03125,205.4511719999973,111.4492190000019,177.18163999999888
2018-04-25,751.2089840000008,208.35156199999983,303.03125,205.4511719999973,111.4492190000019
2018-04-26,323.2597659999992,751.2089840000008,208.35156199999983,303.03125,205.4511719999973
2018-04-27,273.7402350000011,323.2597659999992,751.2089840000008,208.35156199999983,303.03125
2018-04-30,164.93164000000252,273.7402350000011,323.2597659999992,751.2089840000008,208.35156199999983
2018-05-01,335.1503909999992,164.93164000000252,273.7402350000011,323.2597659999992,751.2089840000008
2018-05-02,309.0996100000011,335.1503909999992,164.93164000000252,273.7402350000011,323.2597659999992
